"","round","sumadopt","sd","name","tau"
"111",11,583.85,257.147773221405,"Heterogeneity of thresholds and of influence",".25"
"112",12,697.11,324.473369594113,"Heterogeneity of thresholds and of influence",".25"
"113",13,833.62,408.27211118037,"Heterogeneity of thresholds and of influence",".25"
"114",14,999.42,515.353584219298,"Heterogeneity of thresholds and of influence",".25"
"115",15,1201.8,652.388525250703,"Heterogeneity of thresholds and of influence",".25"
"116",16,1448.16,826.678100116437,"Heterogeneity of thresholds and of influence",".25"
"117",17,1751.84,1052.29558316256,"Heterogeneity of thresholds and of influence",".25"
"118",18,2129.98,1353.51769889134,"Heterogeneity of thresholds and of influence",".25"
"119",19,2618,1773.10029797151,"Heterogeneity of thresholds and of influence",".25"
"120",20,3253.67,2356.09337699318,"Heterogeneity of thresholds and of influence",".25"
"121",21,4090.96,3161.82643138775,"Heterogeneity of thresholds and of influence",".25"
"122",22,5196.49,4220.1821194246,"Heterogeneity of thresholds and of influence",".25"
"123",23,6582.56,5402.23962407811,"Heterogeneity of thresholds and of influence",".25"
"124",24,8164.07,6393.78098450978,"Heterogeneity of thresholds and of influence",".25"
"125",25,9851.93,7016.70975766658,"Heterogeneity of thresholds and of influence",".25"
"126",26,11654.42,7373.21050938854,"Heterogeneity of thresholds and of influence",".25"
"127",27,13542.73,7587.75499044681,"Heterogeneity of thresholds and of influence",".25"
"128",28,15324.25,7646.29772084887,"Heterogeneity of thresholds and of influence",".25"
"129",29,16795.09,7492.40201008375,"Heterogeneity of thresholds and of influence",".25"
"130",30,17909.19,7139.36428669114,"Heterogeneity of thresholds and of influence",".25"
"131",31,18778.93,6685.92604777099,"Heterogeneity of thresholds and of influence",".25"
"132",32,19484.88,6226.52164077427,"Heterogeneity of thresholds and of influence",".25"
"133",33,20047.92,5777.67028068608,"Heterogeneity of thresholds and of influence",".25"
"134",34,20496.54,5339.45150101742,"Heterogeneity of thresholds and of influence",".25"
"135",35,20859.37,4946.93647605069,"Heterogeneity of thresholds and of influence",".25"
"136",36,21148.29,4617.89298075618,"Heterogeneity of thresholds and of influence",".25"
"137",37,21366.76,4376.30301547234,"Heterogeneity of thresholds and of influence",".25"
"138",38,21513.16,4214.80481285967,"Heterogeneity of thresholds and of influence",".25"
"139",39,21597.39,4072.73690990134,"Heterogeneity of thresholds and of influence",".25"
"140",40,21660.69,3933.47256480591,"Heterogeneity of thresholds and of influence",".25"
"141",41,21717.14,3808.90379792115,"Heterogeneity of thresholds and of influence",".25"
"142",42,21760.22,3667.7777368413,"Heterogeneity of thresholds and of influence",".25"
"143",43,21804.41,3481.9018171892,"Heterogeneity of thresholds and of influence",".25"
"144",44,21865.42,3237.11576380624,"Heterogeneity of thresholds and of influence",".25"
"145",45,21946.8,2953.14194263218,"Heterogeneity of thresholds and of influence",".25"
"146",46,22043.61,2688.98531384625,"Heterogeneity of thresholds and of influence",".25"
"147",47,22130.33,2503.82253241687,"Heterogeneity of thresholds and of influence",".25"
"148",48,22187.79,2352.24238295755,"Heterogeneity of thresholds and of influence",".25"
"149",49,22230.64,2224.94812342202,"Heterogeneity of thresholds and of influence",".25"
"150",50,22266.52,2164.93037413411,"Heterogeneity of thresholds and of influence",".25"
"151",51,22282.63,2150.69059453803,"Heterogeneity of thresholds and of influence",".25"
"152",52,22285.79,2141.79699070522,"Heterogeneity of thresholds and of influence",".25"
"153",53,22286.91,2130.9,"Heterogeneity of thresholds and of influence",".25"
"154",54,22288.49,2115.09999999999,"Heterogeneity of thresholds and of influence",".25"
"155",55,22290.27,2097.3,"Heterogeneity of thresholds and of influence",".25"
"156",56,22292.44,2075.59999999999,"Heterogeneity of thresholds and of influence",".25"
"157",57,22295.04,2049.6,"Heterogeneity of thresholds and of influence",".25"
"158",58,22298.61,2013.9,"Heterogeneity of thresholds and of influence",".25"
"159",59,22302.86,1971.4,"Heterogeneity of thresholds and of influence",".25"
"160",60,22308.38,1916.2,"Heterogeneity of thresholds and of influence",".25"
"161",61,22315.83,1841.69999999999,"Heterogeneity of thresholds and of influence",".25"
"162",62,22325.53,1744.7,"Heterogeneity of thresholds and of influence",".25"
"163",63,22338.23,1617.7,"Heterogeneity of thresholds and of influence",".25"
"164",64,22355.56,1444.4,"Heterogeneity of thresholds and of influence",".25"
"165",65,22380.2,1198,"Heterogeneity of thresholds and of influence",".25"
"166",66,22414.25,857.5,"Heterogeneity of thresholds and of influence",".25"
"167",67,22453.6,464.000000000001,"Heterogeneity of thresholds and of influence",".25"
"168",68,22485.15,148.5,"Heterogeneity of thresholds and of influence",".25"
"169",69,22498.24,17.6,"Heterogeneity of thresholds and of influence",".25"
"170",70,22499.98,0.2,"Heterogeneity of thresholds and of influence",".25"
"171",71,22500,0,"Heterogeneity of thresholds and of influence",".25"
"172",72,22500,0,"Heterogeneity of thresholds and of influence",".25"
"173",73,22500,0,"Heterogeneity of thresholds and of influence",".25"
"174",74,22500,0,"Heterogeneity of thresholds and of influence",".25"
"175",75,22500,0,"Heterogeneity of thresholds and of influence",".25"
"176",76,22500,0,"Heterogeneity of thresholds and of influence",".25"
"177",77,22500,0,"Heterogeneity of thresholds and of influence",".25"
"178",78,22500,0,"Heterogeneity of thresholds and of influence",".25"
"179",79,22500,0,"Heterogeneity of thresholds and of influence",".25"
"180",80,22500,0,"Heterogeneity of thresholds and of influence",".25"
"181",81,22500,0,"Heterogeneity of thresholds and of influence",".25"
"182",82,22500,0,"Heterogeneity of thresholds and of influence",".25"
"183",83,22500,0,"Heterogeneity of thresholds and of influence",".25"
"184",84,22500,0,"Heterogeneity of thresholds and of influence",".25"
"185",85,22500,0,"Heterogeneity of thresholds and of influence",".25"
"186",86,22500,0,"Heterogeneity of thresholds and of influence",".25"
"187",87,22500,0,"Heterogeneity of thresholds and of influence",".25"
"188",88,22500,0,"Heterogeneity of thresholds and of influence",".25"
"189",89,22500,0,"Heterogeneity of thresholds and of influence",".25"
"190",90,22500,0,"Heterogeneity of thresholds and of influence",".25"
"191",91,22500,0,"Heterogeneity of thresholds and of influence",".25"
"192",92,22500,0,"Heterogeneity of thresholds and of influence",".25"
"193",93,22500,0,"Heterogeneity of thresholds and of influence",".25"
"194",94,22500,0,"Heterogeneity of thresholds and of influence",".25"
"195",95,22500,0,"Heterogeneity of thresholds and of influence",".25"
"196",96,22500,0,"Heterogeneity of thresholds and of influence",".25"
"197",97,22500,0,"Heterogeneity of thresholds and of influence",".25"
"198",98,22500,0,"Heterogeneity of thresholds and of influence",".25"
"199",99,22500,0,"Heterogeneity of thresholds and of influence",".25"
"200",100,22500,0,"Heterogeneity of thresholds and of influence",".25"
